"YEAR";"MONTH";"MONEDA";"VMUSD";"VMUTM";"VMCLP";"VMCLF";"VMEUR"
2010;11;"CLF";44,4129548360344;0,570210778963807;21421,1083333333;1;32,4898397765076
2010;11;"CLP";0,00207332665261412;2,66191071951447e-05;1;4,66829252921476e-05;0,00151672076304055
2010;11;"EUR";1,36697980481111;0,0175504337013108;659,317142857143;0,0307788529238322;1
2010;11;"USD";1;0,0128388390520049;482,316666666667;0,0225159529171576;0,73153970269384
2010;11;"UTM";77,8886623587546;1;37567;1,75373745445011;56,9786489051443
2010;12;"CLF";45,168792412489;0,570273985528692;21445,1532258065;1;34,2083040439363
2010;12;"CLP";0,00210624712898457;2,65922084829145e-05;1;4,66305831192024e-05;0,00159515316508772
2010;12;"EUR";1,32040431921078;0,0166706301720263;626,899047619048;0,0292326681473488;1
2010;12;"USD";1;0,0126253980916925;474,778095238095;0,0221391794331766;0,757343781333366
2010;12;"UTM";79,2054232854647;1;37605;1,75354307819761;59,9857347731236
2011;1;"CLF";43,8594796357837;0,570268721511861;21466,625483871;1;32,8651044651056
2011;1;"CLP";0,00204314738097694;2,65653640783147e-05;1;4,65839403007871e-05;0,00153098606438161
2011;1;"EUR";1,3345303582513;0,0173518000564198;653,173809523809;0,0304274097488948;1
2011;1;"USD";1;0,0130021770948371;489,440952380952;0,0228000881064747;0,749327277432901
2011;1;"UTM";76,9101968621148;1;37643;1,75355926474253;57,6309084215169
2011;2;"CLF";45,1931115547097;0,570525103595218;21497,9564285714;1;33,0939919128628
2011;2;"CLP";0,00210220500282747;2,65385738170431e-05;1;4,6516049249731e-05;0,00153940175768893
2011;2;"EUR";1,36559867645173;0,0172395371672726;649,603;0,030216965140773;1
2011;2;"USD";1;0,012624160717603;475,691;0,0221272659836538;0,732279561516803
2011;2;"UTM";79,2131867115417;1;37681;1,75277125177911;58,0061976314765
2011;3;"CLF";44,9416342779948;0,570364411828469;21556,3525806452;1;32,1053663495069
2011;3;"CLP";0,00208484408992023;2,6459226332222e-05;1;4,63900372875637e-05;0,00148936914208452
2011;3;"EUR";1,39981689630167;0,0177653917921179;671,425217391304;0,0311474408705932;1
2011;3;"USD";1;0,0126912254303075;479,652173913043;0,0222510822328871;0,714379146759845
2011;3;"UTM";78,7945975344452;1;37794;1,75326506924618;56,2892173559424
2011;4;"CLF";45,8995162522278;0,571253234750462;21633,36;1;31,8133670387944
2011;4;"CLP";0,00212170075532547;2,64061262212833e-05;1;4,62249044993473e-05;0,00147056985317095
2011;4;"EUR";1,44277454807774;0,0179563902825455;680,0085;0,0314333279712444;1
2011;4;"USD";1;0,0124457354106153;471,32;0,0217867219886324;0,693108983196534
2011;4;"UTM";80,3488076041755;1;37870;1,75053713339028;55,690480339584
2011;5;"CLF";46,5526070600189;0,57040283497118;21773,9874193548;1;32,4381458119161
2011;5;"CLP";0,00213799182315309;2,61965263406072e-05;1;4,59263606954738e-05;0,00148976598485043
2011;5;"EUR";1,43511923677579;0,0175843230460368;671,246363636364;0,0308279026118888;1
2011;5;"USD";1;0,0122528655427563;467,728636363636;0,0214810740612385;0,696806212595023
2011;5;"UTM";81,6135618652229;1;38173;1,75314696682832;56,8688369396956
2011;6;"CLF";46,5447647258728;0,570640061289873;21848,6666666667;1;32,3368908315778
2011;6;"CLP";0,00213032517892195;2,61178437108232e-05;1;4,57693833338419e-05;0,00148003955229508
2011;6;"EUR";1,4393704381876;0,0176467200963127;675,657619047619;0,0309244325686214;1
2011;6;"USD";1;0,0122600267645713;469,411904761905;0,0214846934105165;0,694748185365792
2011;6;"UTM";81,5658904505638;1;38288;1,75241814908614;56,6677543782741
2011;7;"CLF";47,3590791157562;0,570335755422428;21924,2767741935;1;33,1401265011758
2011;7;"CLP";0,00216012047300467;2,60138914180172e-05;1;4,56115387658795e-05;0,00151157216461453
2011;7;"EUR";1,42905547189375;0,0172098243319075;661,562857142857;0,0301748999046374;1
2011;7;"USD";1;0,0120427965676528;462,937142857143;0,021115275437594;0,699762899109036
2011;7;"UTM";83,0371911027724;1;38441;1,75335316169917;58,1063455799471
2011;8;"CLF";47,0534409667013;0,570229427716242;21964,0970967742;1;32,8275114950968
2011;8;"CLP";0,00214228887986531;2,59618879484916e-05;1;4,55288462618783e-05;0,00149459872402031
2011;8;"EUR";1,43335387983123;0,0173704737808533;669,075909090909;0,0304622542025265;1
2011;8;"USD";1;0,0121187614763346;466,790454545455;0,0212524308415123;0,697664417748496
2011;8;"UTM";82,516683074652;1;38518;1,75368010031503;57,5689536518142
2011;9;"CLF";45,4674994117688;0,570385351557434;21992,348;1;32,9526741979975
2011;9;"CLP";0,00206742360623653;2,59356277718702e-05;1;4,54703608727909e-05;0,00149836998750645
2011;9;"EUR";1,37978177851592;0,0173092280198642;667,391904761905;0,0303465507531031;1
2011;9;"USD";1;0,0125449025993674;483,693809523809;0,0219937320709826;0,724752287333137
2011;9;"UTM";79,7136519856619;1;38557;1,7532007041722;57,7726516082861
2011;10;"CLF";43,094057661049;0,570821931876819;22053,134516129;1;31,5032461743189
2011;10;"CLP";0,00195410124712799;2,58839364290521e-05;1;4,53450279037943e-05;0,00142851557683459
2011;10;"EUR";1,3679243536553;0,0181194639028072;700,027368421052;0,0317427605544723;1
2011;10;"USD";1;0,0132459546131986;511,744210526316;0,023205055505921;0,731034576091762
2011;10;"UTM";75,4947475815426;1;38634;1,75185980803519;55,1892707954276
2011;11;"CLF";43,5847162034206;0,570739674281643;22160,1093333333;1;32,0878215678798
2011;11;"CLP";0,00196680961938488;2,57552733922271e-05;1;4,51261311466454e-05;0,0014479992442823
2011;11;"EUR";1,35829464493935;0,0177868002997423;690,608095238095;0,0311644714766492;1
2011;11;"USD";1;0,0130949498814644;508,437619047619;0,022943822677031;0,736217288145644
2011;11;"UTM";76,3653170918566;1;38827;1,7521122940308;56,2214666577488
2011;12;"CLF";43,0416920679706;0,570460876732214;22259,9538709677;1;32,6882083676786
2011;12;"CLP";0,00193359304864091;2,56272263652905e-05;1;4,49237229239831e-05;0,00146847601559102
